1159.25400000000	1159.25400000000	1159.25400000000	1159.25400000000	1159.25400000000	1908.05400000000	1908.05400000000	1908.05400000000	1908.05400000000	1908.05400000000	1908.05400000000	1908.05400000000	1908.05400000000	2656.85400000000	2656.85400000000	2656.85400000000	2656.85400000000	2656.85400000000	2656.85400000000	2656.85400000000	2656.85400000000	3405.65400000000	3405.65400000000	3405.65400000000	3405.65400000000	3405.65400000000	3405.65400000000	3405.65400000000	3405.65400000000	4154.45400000000	4154.45400000000	4154.45400000000	4154.45400000000	4154.45400000000	4154.45400000000	4154.45400000000	4154.45400000000	4896.83000000000	4896.83000000000	4896.83000000000	4896.83000000000	4896.83000000000	4896.83000000000	4896.83000000000	4896.83000000000	5645.63000000000	5645.63000000000	5645.63000000000	5645.63000000000	5645.63000000000	5645.63000000000	5645.63000000000	5645.63000000000	6388.13448000000	6388.13448000000	6388.13448000000	6388.13448000000
1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1994.64120000000	1994.64120000000	1994.64120000000	1994.64120000000	1994.64120000000	1994.64120000000	1994.64120000000	1994.64120000000	2739.84120000000	2739.84120000000	2739.84120000000	2739.84120000000	2739.84120000000	2739.84120000000	2739.84120000000	2739.84120000000	3485.04120000000	3485.04120000000	3485.04120000000	3485.04120000000	3485.04120000000	3485.04120000000	3485.04120000000	3485.04120000000	4230.24120000000	4230.24120000000	4230.24120000000	4230.24120000000	4230.24120000000	4230.24120000000	4230.24120000000	4230.24120000000	4975.44120000000	4975.44120000000	4975.44120000000	4975.44120000000	4975.44120000000	4975.44120000000	4975.44120000000	4975.44120000000	5720.64120000000	5720.64120000000	5720.64120000000	5720.64120000000	5720.64120000000	5720.64120000000	5720.64120000000	5720.64120000000	6465.84120000000	6465.84120000000
-2305.89340000000	-2305.89340000000	-2305.89340000000	-1557.09340000000	-1557.09340000000	-1557.09340000000	-1557.09340000000	-1557.09340000000	-1557.09340000000	-1557.09340000000	-1557.09340000000	-808.293400000000	-808.293400000000	-808.293400000000	-808.293400000000	-808.293400000000	-808.293400000000	-808.293400000000	-808.293400000000	-59.4934000000001	-59.4934000000001	-59.4934000000001	-59.4934000000001	-59.4934000000001	-59.4934000000001	-59.4934000000001	-59.4934000000001	689.306600000000	689.306600000000	689.306600000000	689.306600000000	689.306600000000	689.306600000000	689.306600000000	689.306600000000	1438.10660000000	1438.10660000000	1438.10660000000	1438.10660000000	1438.10660000000	1438.10660000000	1438.10660000000	1438.10660000000	2186.90660000000	2186.90660000000	2186.90660000000	2186.90660000000	2186.90660000000	2186.90660000000	2186.90660000000	2186.90660000000	2935.70660000000	2935.70660000000	2935.70660000000	2935.70660000000	2935.70660000000	2935.70660000000
-2226.90940000000	-1484.40940000000	-1484.40940000000	-1484.40940000000	-1484.40940000000	-1484.40940000000	-1484.40940000000	-1484.40940000000	-1484.40940000000	-741.909400000000	-741.909400000000	-741.909400000000	-741.909400000000	-741.909400000000	-741.909400000000	-741.909400000000	-741.909400000000	0.590599999999995	0.590599999999995	0.590599999999995	0.590599999999995	0.590599999999995	0.590599999999995	0.590599999999995	0.590599999999995	743.090600000000	743.090600000000	743.090600000000	743.090600000000	743.090600000000	743.090600000000	743.090600000000	743.090600000000	1485.59060000000	1485.59060000000	1485.59060000000	1485.59060000000	1485.59060000000	1485.59060000000	1485.59060000000	1485.59060000000	2228.09060000000	2228.09060000000	2228.09060000000	2228.09060000000	2228.09060000000	2228.09060000000	2228.09060000000	2228.09060000000	2970.59060000000	2970.59060000000	2970.59060000000	2970.59060000000	2970.59060000000	2970.59060000000	2970.59060000000	2970.59060000000
-343.064000000000	-343.064000000000	-313.064000000000	-313.064000000000	-23.0640000000000	-23.0640000000000	26.9360000000000	26.9360000000000	399.436000000000	399.436000000000	435.736000000000	435.736000000000	725.736000000000	725.736000000000	772.136000000000	772.136000000000	1141.93600000000	1141.93600000000	1184.53600000000	1184.53600000000	1474.53600000000	1474.53600000000	1517.33600000000	1517.33600000000	1884.43600000000	1884.43600000000	1933.33600000000	1933.33600000000	2223.33600000000	2223.33600000000	2262.53600000000	2262.53600000000	2626.93600000000	2626.93600000000	2682.13600000000	2682.13600000000	2965.71200000000	2965.71200000000	3007.73600000000	3007.73600000000	3369.43600000000	3369.43600000000	3430.93600000000	3430.93600000000	3714.51200000000	3714.51200000000	3752.93600000000	3752.93600000000	4111.93600000000	4111.93600000000	4179.73600000000	4179.73600000000	4457.01648000000	4457.01648000000	4498.13600000000	4498.13600000000	4796.93600000000
-2314.04150000000	-2314.04150000000	-2314.04150000000	-2314.04150000000	-2314.04150000000	-2316.03286000000	-2316.03286000000	-2316.03286000000	-2316.03286000000	-2316.03286000000	-2316.03286000000	-2316.03286000000	-2316.03286000000	-2316.61553984000	-2316.61553984000	-2316.61553984000	-2316.61553984000	-2316.61553984000	-2316.61553984000	-2316.61553984000	-2316.61553984000	-2317.51756283057	-2317.51756283057	-2317.51756283057	-2317.51756283057	-2317.51756283057	-2317.51756283057	-2317.51756283057	-2317.51756283057	-2317.78178599670	-2317.78178599670	-2317.78178599670	-2317.78178599670	-2317.78178599670	-2317.78178599670	-2317.78178599670	-2317.78178599670	-2317.33767297329	-2317.33767297329	-2317.33767297329	-2317.33767297329	-2317.33767297329	-2317.33767297329	-2317.33767297329	-2317.33767297329	-2318.65966775864	-2318.65966775864	-2318.65966775864	-2318.65966775864	-2318.65966775864	-2318.65966775864	-2318.65966775864	-2318.65966775864	-2317.83719231169	-2317.83719231169	-2317.83719231169	-2317.83719231169
1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1233.81256000000	1233.81256000000	1233.81256000000	1233.81256000000	1233.81256000000	1233.81256000000	1233.81256000000	1233.81256000000	1233.29166376000	1233.29166376000	1233.29166376000	1233.29166376000	1233.29166376000	1233.29166376000	1233.29166376000	1233.29166376000	1233.43691400330	1233.43691400330	1233.43691400330	1233.43691400330	1233.43691400330	1233.43691400330	1233.43691400330	1233.43691400330	1233.48373802194	1233.48373802194	1233.48373802194	1233.48373802194	1233.48373802194	1233.48373802194	1233.48373802194	1233.48373802194	1232.95903224136	1232.95903224136	1232.95903224136	1232.95903224136	1232.95903224136	1232.95903224136	1232.95903224136	1232.95903224136	1233.38150768831	1233.38150768831	1233.38150768831	1233.38150768831	1233.38150768831	1233.38150768831	1233.38150768831	1233.38150768831	1234.15946935664	1234.15946935664
1151.10590000000	1151.10590000000	1151.10590000000	1151.09390000000	1151.09390000000	1151.09390000000	1151.09390000000	1151.09390000000	1151.09390000000	1151.09390000000	1151.09390000000	1150.17126800000	1150.17126800000	1150.17126800000	1150.17126800000	1150.17126800000	1150.17126800000	1150.17126800000	1150.17126800000	1151.06770470320	1151.06770470320	1151.06770470320	1151.06770470320	1151.06770470320	1151.06770470320	1151.06770470320	1151.06770470320	1151.00353744721	1151.00353744721	1151.00353744721	1151.00353744721	1151.00353744721	1151.00353744721	1151.00353744721	1151.00353744721	1150.04133849893	1150.04133849893	1150.04133849893	1150.04133849893	1150.04133849893	1150.04133849893	1150.04133849893	1150.04133849893	1151.77597787318	1151.77597787318	1151.77597787318	1151.77597787318	1151.77597787318	1151.77597787318	1151.77597787318	1151.77597787318	1152.50374315284	1152.50374315284	1152.50374315284	1152.50374315284	1152.50374315284	1152.50374315284
-2242.27350000000	-2242.57350000000	-2242.57350000000	-2242.57350000000	-2242.57350000000	-2242.57350000000	-2242.57350000000	-2242.57350000000	-2242.57350000000	-2242.73814000000	-2242.73814000000	-2242.73814000000	-2242.73814000000	-2242.73814000000	-2242.73814000000	-2242.73814000000	-2242.73814000000	-2243.25903624000	-2243.25903624000	-2243.25903624000	-2243.25903624000	-2243.25903624000	-2243.25903624000	-2243.25903624000	-2243.25903624000	-2243.11378599670	-2243.11378599670	-2243.11378599670	-2243.11378599670	-2243.11378599670	-2243.11378599670	-2243.11378599670	-2243.11378599670	-2243.06696197806	-2243.06696197806	-2243.06696197806	-2243.06696197806	-2243.06696197806	-2243.06696197806	-2243.06696197806	-2243.06696197806	-2243.99166775864	-2243.99166775864	-2243.99166775864	-2243.99166775864	-2243.99166775864	-2243.99166775864	-2243.99166775864	-2243.99166775864	-2243.16919231169	-2243.16919231169	-2243.16919231169	-2243.16919231169	-2243.16919231169	-2243.16919231169	-2243.16919231169	-2243.16919231169
-570.424600000000	-570.424600000000	-879.136600000000	-879.136600000000	-293.515960000000	-293.515960000000	-570.589240000000	-570.589240000000	-570.589240000000	-570.589240000000	-872.859232000000	-872.859232000000	-287.398639840000	-287.398639840000	-571.110136240000	-571.110136240000	-571.110136240000	-571.110136240000	-861.162795296800	-861.162795296800	-281.600662830568	-281.600662830568	-570.964885996696	-570.964885996696	-570.964885996696	-570.964885996696	-854.026962552792	-854.026962552792	-275.164885996696	-275.164885996696	-570.918061978061	-570.918061978061	-570.918061978061	-570.918061978061	-847.789161501066	-847.789161501066	-281.420772973291	-281.420772973291	-565.042767758643	-565.042767758643	-565.042767758643	-565.042767758643	-842.454522126824	-842.454522126824	-276.042767758643	-276.042767758643	-571.020292311688	-571.020292311688	-571.020292311688	-571.020292311688	-834.526756847159	-834.526756847159	-275.220292311688	-275.220292311688	-570.242330643360	-570.242330643360	-564.324600000000
