1159.25400000000	1159.25400000000	1159.25400000000	1159.25400000000	1159.25400000000	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	1837.49089701339	2535.89976871064	2535.89976871064	2535.89976871064	2535.89976871064	2535.89976871064	2535.89976871064	2535.89976871064	2535.89976871064	3188.83467317569	3188.83467317569	3188.83467317569	3188.83467317569	3188.83467317569	3188.83467317569	3188.83467317569	3188.83467317569	3830.99243730911	3830.99243730911	3830.99243730911	3830.99243730911	3830.99243730911	3830.99243730911	3830.99243730911	3830.99243730911	4474.19596491933	4474.19596491933	4474.19596491933	4474.19596491933	4474.19596491933	4474.19596491933	4474.19596491933	4474.19596491933	5109.36219116377	5109.36219116377	5109.36219116377	5109.36219116377	5109.36219116377	5109.36219116377	5109.36219116377	5109.36219116377	5748.11885426708	5748.11885426708	5748.11885426708	5748.11885426708	5748.11885426708	5748.11885426708	5748.11885426708	5748.11885426708	6388.16863266461	6388.16863266461	6388.16863266461	6388.16863266461
1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1249.44120000000	1818.06154288214	1818.06154288214	1818.06154288214	1818.06154288214	1818.06154288214	1818.06154288214	2388.93135792452	2388.93135792452	2388.93135792452	2388.93135792452	2388.93135792452	2388.93135792452	2388.93135792452	2388.93135792452	3017.07936410181	3017.07936410181	3017.07936410181	3017.07936410181	3017.07936410181	3017.07936410181	3017.07936410181	3017.07936410181	3653.87327285927	3653.87327285927	3653.87327285927	3653.87327285927	3653.87327285927	3653.87327285927	3653.87327285927	3653.87327285927	4293.30598510997	4293.30598510997	4293.30598510997	4293.30598510997	4293.30598510997	4293.30598510997	4293.30598510997	4293.30598510997	4932.67229288250	4932.67229288250	4932.67229288250	4932.67229288250	4932.67229288250	4932.67229288250	4932.67229288250	4932.67229288250	5571.34209771667	5571.34209771667	5571.34209771667	5571.34209771667	5571.34209771667	5571.34209771667	5571.34209771667	5571.34209771667	6212.65710219923	6212.65710219923	6212.65710219923	6212.65710219923	6212.65710219923	6212.65710219923
-2305.89340000000	-2305.89340000000	-2305.89340000000	-1598.81651823798	-1598.81651823798	-1598.81651823798	-1598.81651823798	-1598.81651823798	-1598.81651823798	-1598.81651823798	-1598.81651823798	-967.686334923761	-967.686334923761	-967.686334923761	-967.686334923761	-967.686334923761	-967.686334923761	-967.686334923761	-967.686334923761	-339.494740437835	-339.494740437835	-339.494740437835	-339.494740437835	-339.494740437835	-339.494740437835	-339.494740437835	-339.494740437835	297.291617995029	297.291617995029	297.291617995029	297.291617995029	297.291617995029	297.291617995029	297.291617995029	297.291617995029	936.713523453630	936.713523453630	936.713523453630	936.713523453630	936.713523453630	936.713523453630	936.713523453630	936.713523453630	1576.08141961998	1576.08141961998	1576.08141961998	1576.08141961998	1576.08141961998	1576.08141961998	1576.08141961998	1576.08141961998	2215.95337691267	2215.95337691267	2215.95337691267	2215.95337691267	2215.95337691267	2215.95337691267	2215.95337691267	2215.95337691267	2856.05953799376	2856.05953799376	2856.05953799376	2856.05953799376	2856.05953799376	2856.05953799376	2856.05953799376	2856.05953799376
-2226.90940000000	-1740.61713285075	-1740.61713285075	-1740.61713285075	-1740.61713285075	-1740.61713285075	-1740.61713285075	-1740.61713285075	-1740.61713285075	-1086.91757025329	-1086.91757025329	-1086.91757025329	-1086.91757025329	-1086.91757025329	-1086.91757025329	-1086.91757025329	-1086.91757025329	-436.566818802844	-436.566818802844	-436.566818802844	-436.566818802844	-436.566818802844	-436.566818802844	-436.566818802844	-436.566818802844	203.917032641935	203.917032641935	203.917032641935	203.917032641935	203.917032641935	203.917032641935	203.917032641935	203.917032641935	844.679020092091	844.679020092091	844.679020092091	844.679020092091	844.679020092091	844.679020092091	844.679020092091	844.679020092091	1483.05252369380	1483.05252369380	1483.05252369380	1483.05252369380	1483.05252369380	1483.05252369380	1483.05252369380	1483.05252369380	2124.45465451764	2124.45465451764	2124.45465451764	2124.45465451764	2124.45465451764	2124.45465451764	2124.45465451764	2124.45465451764	2765.03744656871	2765.03744656871	2765.03744656871	2765.03744656871	2765.03744656871	2765.03744656871	2765.03744656871	2765.03744656871	3404.01159898311	3404.01159898311
-606.771732850746	-606.771732850746	-385.987118237984	-385.987118237984	-384.827102986611	-384.827102986611	-324.443657117864	-324.443657117864	46.9278297467104	46.9278297467104	245.143065076239	245.143065076239	246.426157924524	246.426157924524	313.581768710639	313.581768710639	697.278581197156	697.278581197156	873.334659562166	873.334659562166	874.574164101809	874.574164101809	966.516673175690	966.516673175690	1337.76243264193	1337.76243264193	1510.12101799503	1510.12101799503	1511.36807285927	1511.36807285927	1608.67443730911	1608.67443730911	1978.52442009209	1978.52442009209	2149.54292345363	2149.54292345363	2150.80078510997	2150.80078510997	2251.87796491933	2251.87796491933	2616.89792369380	2616.89792369380	2788.91081961998	2788.91081961998	2790.16709288250	2790.16709288250	2887.04419116377	2887.04419116377	3258.30005451764	3258.30005451764	3428.78277691267	3428.78277691267	3428.83689771667	3428.83689771667	3525.80085426708	3525.80085426708	3898.88284656871	3898.88284656871	4068.88893799376	4068.88893799376	4070.15190219923	4070.15190219923	4165.85063266461	4165.85063266461	4537.85699898311	4537.85699898311	4796.93600000000
-2314.04150000000	-2314.04150000000	-2314.04150000000	-2314.04150000000	-2314.04150000000	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2313.34301158897	-2310.31054296295	-2310.31054296295	-2310.31054296295	-2310.31054296295	-2310.31054296295	-2310.31054296295	-2310.31054296295	-2310.31054296295	-2310.21829032477	-2310.21829032477	-2310.21829032477	-2310.21829032477	-2310.21829032477	-2310.21829032477	-2310.21829032477	-2310.21829032477	-2311.72542783057	-2311.72542783057	-2311.72542783057	-2311.72542783057	-2311.72542783057	-2311.72542783057	-2311.72542783057	-2311.72542783057	-2310.28030427881	-2310.28030427881	-2310.28030427881	-2310.28030427881	-2310.28030427881	-2310.28030427881	-2310.28030427881	-2310.28030427881	-2308.96808829842	-2308.96808829842	-2308.96808829842	-2308.96808829842	-2308.96808829842	-2308.96808829842	-2308.96808829842	-2308.96808829842	-2308.62688407524	-2308.62688407524	-2308.62688407524	-2308.62688407524	-2308.62688407524	-2308.62688407524	-2308.62688407524	-2308.62688407524	-2308.46898959675	-2308.46898959675	-2308.46898959675	-2308.46898959675
1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1234.07720000000	1237.21359924022	1237.21359924022	1237.21359924022	1237.21359924022	1237.21359924022	1237.21359924022	1236.39283474935	1236.39283474935	1236.39283474935	1236.39283474935	1236.39283474935	1236.39283474935	1236.39283474935	1236.39283474935	1234.31089480959	1234.31089480959	1234.31089480959	1234.31089480959	1234.31089480959	1234.31089480959	1234.31089480959	1234.31089480959	1233.02541337101	1233.02541337101	1233.02541337101	1233.02541337101	1233.02541337101	1233.02541337101	1233.02541337101	1233.02541337101	1236.19524328834	1236.19524328834	1236.19524328834	1236.19524328834	1236.19524328834	1236.19524328834	1236.19524328834	1236.19524328834	1234.47980820237	1234.47980820237	1234.47980820237	1234.47980820237	1234.47980820237	1234.47980820237	1234.47980820237	1234.47980820237	1231.63027218290	1231.63027218290	1231.63027218290	1231.63027218290	1231.63027218290	1231.63027218290	1231.63027218290	1231.63027218290	1232.08507517556	1232.08507517556	1232.08507517556	1232.08507517556	1232.08507517556	1232.08507517556
1151.10590000000	1151.10590000000	1151.10590000000	1149.69075520103	1149.69075520103	1149.69075520103	1149.69075520103	1149.69075520103	1149.69075520103	1149.69075520103	1149.69075520103	1150.43543357341	1150.43543357341	1150.43543357341	1150.43543357341	1150.43543357341	1150.43543357341	1150.43543357341	1150.43543357341	1151.71510124825	1151.71510124825	1151.71510124825	1151.71510124825	1151.71510124825	1151.71510124825	1151.71510124825	1151.71510124825	1153.39226555670	1153.39226555670	1153.39226555670	1153.39226555670	1153.39226555670	1153.39226555670	1153.39226555670	1153.39226555670	1152.67955688540	1152.67955688540	1152.67955688540	1152.67955688540	1152.67955688540	1152.67955688540	1152.67955688540	1152.67955688540	1150.95367716678	1150.95367716678	1150.95367716678	1150.95367716678	1150.95367716678	1150.95367716678	1150.95367716678	1150.95367716678	1152.56509964418	1152.56509964418	1152.56509964418	1152.56509964418	1152.56509964418	1152.56509964418	1152.56509964418	1152.56509964418	1151.65552163309	1151.65552163309	1151.65552163309	1151.65552163309	1151.65552163309	1151.65552163309	1151.65552163309	1151.65552163309
-2242.27350000000	-2241.20696082856	-2241.20696082856	-2241.20696082856	-2241.20696082856	-2241.20696082856	-2241.20696082856	-2241.20696082856	-2241.20696082856	-2242.60655777748	-2242.60655777748	-2242.60655777748	-2242.60655777748	-2242.60655777748	-2242.60655777748	-2242.60655777748	-2242.60655777748	-2242.24028955729	-2242.24028955729	-2242.24028955729	-2242.24028955729	-2242.24028955729	-2242.24028955729	-2242.24028955729	-2242.24028955729	-2242.27984160498	-2242.27984160498	-2242.27984160498	-2242.27984160498	-2242.27984160498	-2242.27984160498	-2242.27984160498	-2242.27984160498	-2243.53169497284	-2243.53169497284	-2243.53169497284	-2243.53169497284	-2243.53169497284	-2243.53169497284	-2243.53169497284	-2243.53169497284	-2243.88819236557	-2243.88819236557	-2243.88819236557	-2243.88819236557	-2243.88819236557	-2243.88819236557	-2243.88819236557	-2243.88819236557	-2244.70666762821	-2244.70666762821	-2244.70666762821	-2244.70666762821	-2244.70666762821	-2244.70666762821	-2244.70666762821	-2244.70666762821	-2244.89346763624	-2244.89346763624	-2244.89346763624	-2244.89346763624	-2244.89346763624	-2244.89346763624	-2244.89346763624	-2244.89346763624	-2244.22177987223	-2244.22177987223
-477.258060828556	-477.258060828556	-743.739744798966	-743.739744798966	-411.426111588969	-411.426111588969	-701.588200759779	-701.588200759779	-437.857657777480	-437.857657777480	-724.995066426587	-724.995066426587	-683.208965250650	-683.208965250650	-455.293642962952	-455.293642962952	-423.891389557295	-423.891389557295	-709.315398751751	-709.315398751751	-723.690905190414	-723.690905190414	-461.901390324773	-461.901390324773	-423.930941604978	-423.930941604978	-707.638234443303	-707.638234443303	-724.976386628985	-724.976386628985	-463.408527830571	-463.408527830571	-425.182794972845	-425.182794972845	-708.350943114599	-708.350943114599	-721.806556711664	-721.806556711664	-468.663404278807	-468.663404278807	-422.139292365574	-422.139292365574	-706.476822833225	-706.476822833225	-729.921991797630	-729.921991797630	-460.651188298421	-460.651188298421	-426.357767628207	-426.357767628207	-708.465400355818	-708.465400355818	-739.171527817099	-739.171527817099	-460.309984075243	-460.309984075243	-426.544567636237	-426.544567636237	-709.374978366913	-709.374978366913	-732.316724824440	-732.316724824440	-460.152089596748	-460.152089596748	-425.872879872231	-425.872879872231	-564.324600000000
